text,cantica,canto,line
That God seemed in her countenance to rejoice:,Paradiso,27,105
"“The nature of that motion, which keeps quiet",Paradiso,27,106
"The centre and all the rest about it moves,",Paradiso,27,107
From hence begins as from its starting point.,Paradiso,27,108
And in this heaven there is no other Where,Paradiso,27,109
"Than in the Mind Divine, wherein is kindled",Paradiso,27,110
"The love that turns it, and the power it rains.",Paradiso,27,111
"Within a circle light and love embrace it,",Paradiso,27,112
"Even as this doth the others, and that precinct",Paradiso,27,113
He who encircles it alone controls.,Paradiso,27,114
"Its motion is not by another meted,",Paradiso,27,115
"But all the others measured are by this,",Paradiso,27,116
As ten is by the half and by the fifth.,Paradiso,27,117
And in what manner time in such a pot,Paradiso,27,118
"May have its roots, and in the rest its leaves,",Paradiso,27,119
Now unto thee can manifest be made.,Paradiso,27,120
"O Covetousness, that mortals dost ingulf",Paradiso,27,121
"Beneath thee so, that no one hath the power",Paradiso,27,122
Of drawing back his eyes from out thy waves!,Paradiso,27,123
Full fairly blossoms in mankind the will;,Paradiso,27,124
But the uninterrupted rain converts,Paradiso,27,125
Into abortive wildings the true plums.,Paradiso,27,126
Fidelity and innocence are found,Paradiso,27,127
Only in children; afterwards they both,Paradiso,27,128
Take flight or e’er the cheeks with down are covered.,Paradiso,27,129
"One, while he prattles still, observes the fasts,",Paradiso,27,130
"Who, when his tongue is loosed, forthwith devours",Paradiso,27,131
Whatever food under whatever moon;,Paradiso,27,132
"Another, while he prattles, loves and listens",Paradiso,27,133
"Unto his mother, who when speech is perfect",Paradiso,27,134
Forthwith desires to see her in her grave.,Paradiso,27,135
Even thus is swarthy made the skin so white,Paradiso,27,136
In its first aspect of the daughter fair,Paradiso,27,137
"Of him who brings the morn, and leaves the night.",Paradiso,27,138
"Thou, that it may not be a marvel to thee,",Paradiso,27,139
Think that on earth there is no one who governs;,Paradiso,27,140
Whence goes astray the human family.,Paradiso,27,141
Ere January be unwintered wholly,Paradiso,27,142
"By the centesimal on earth neglected,",Paradiso,27,143
Shall these supernal circles roar so loud,Paradiso,27,144
The tempest that has been so long awaited,Paradiso,27,145
Shall whirl the poops about where are the prows;,Paradiso,27,146
"So that the fleet shall run its course direct,",Paradiso,27,147
And the true fruit shall follow on the flower.”,Paradiso,27,148
After the truth against the present life,Paradiso,28,1
Of miserable mortals was unfolded,Paradiso,28,2
"By her who doth imparadise my mind,",Paradiso,28,3
As in a looking-glass a taper’s flame,Paradiso,28,4
"He sees who from behind is lighted by it,",Paradiso,28,5
"Before he has it in his sight or thought,",Paradiso,28,6
And turns him round to see if so the glass,Paradiso,28,7
"Tell him the truth, and sees that it accords",Paradiso,28,8
"Therewith as doth a music with its metre,",Paradiso,28,9
In similar wise my memory recollecteth,Paradiso,28,10
"That I did, looking into those fair eyes,",Paradiso,28,11
Of which Love made the springes to ensnare me.,Paradiso,28,12
"And as I turned me round, and mine were touched",Paradiso,28,13
"By that which is apparent in that volume,",Paradiso,28,14
"Whenever on its gyre we gaze intent,",Paradiso,28,15
"A point beheld I, that was raying out",Paradiso,28,16
"Light so acute, the sight which it enkindles",Paradiso,28,17
Must close perforce before such great acuteness.,Paradiso,28,18
And whatsoever star seems smallest here,Paradiso,28,19
"Would seem to be a moon, if placed beside it.",Paradiso,28,20
As one star with another star is placed.,Paradiso,28,21
Perhaps at such a distance as appears,Paradiso,28,22
"A halo cincturing the light that paints it,",Paradiso,28,23
"When densest is the vapour that sustains it,",Paradiso,28,24
Thus distant round the point a circle of fire,Paradiso,28,25
"So swiftly whirled, that it would have surpassed",Paradiso,28,26
Whatever motion soonest girds the world;,Paradiso,28,27
"And this was by another circumcinct,",Paradiso,28,28
"That by a third, the third then by a fourth,",Paradiso,28,29
"By a fifth the fourth, and then by a sixth the fifth;",Paradiso,28,30
The seventh followed thereupon in width,Paradiso,28,31
"So ample now, that Juno’s messenger",Paradiso,28,32
Entire would be too narrow to contain it.,Paradiso,28,33
Even so the eighth and ninth; and every one,Paradiso,28,34
"More slowly moved, according as it was",Paradiso,28,35
In number distant farther from the first.,Paradiso,28,36
And that one had its flame most crystalline,Paradiso,28,37
"From which less distant was the stainless spark,",Paradiso,28,38
I think because more with its truth imbued.,Paradiso,28,39
"My Lady, who in my anxiety",Paradiso,28,40
"Beheld me much perplexed, said: “From that point",Paradiso,28,41
Dependent is the heaven and nature all.,Paradiso,28,42
"Behold that circle most conjoined to it,",Paradiso,28,43
"And know thou, that its motion is so swift",Paradiso,28,44
Through burning love whereby it is spurred on.”,Paradiso,28,45
And I to her: “If the world were arranged,Paradiso,28,46
"In the order which I see in yonder wheels,",Paradiso,28,47
What’s set before me would have satisfied me;,Paradiso,28,48
But in the world of sense we can perceive,Paradiso,28,49
That evermore the circles are diviner,Paradiso,28,50
As they are from the centre more remote,Paradiso,28,51
Wherefore if my desire is to be ended,Paradiso,28,52
"In this miraculous and angelic temple,",Paradiso,28,53
"That has for confines only love and light,",Paradiso,28,54
To hear behoves me still how the example,Paradiso,28,55
"And the exemplar go not in one fashion,",Paradiso,28,56
Since for myself in vain I contemplate it.”,Paradiso,28,57
“If thine own fingers unto such a knot,Paradiso,28,58
"Be insufficient, it is no great wonder,",Paradiso,28,59
So hard hath it become for want of trying.”,Paradiso,28,60
My Lady thus; then said she: “Do thou take,Paradiso,28,61
"What I shall tell thee, if thou wouldst be sated,",Paradiso,28,62
And exercise on that thy subtlety.,Paradiso,28,63
The circles corporal are wide and narrow,Paradiso,28,64
According to the more or less of virtue,Paradiso,28,65
Which is distributed through all their parts.,Paradiso,28,66
"The greater goodness works the greater weal,",Paradiso,28,67
"The greater weal the greater body holds,",Paradiso,28,68
If perfect equally are all its parts.,Paradiso,28,69
Therefore this one which sweeps along with it,Paradiso,28,70
"The universe sublime, doth correspond",Paradiso,28,71
Unto the circle which most loves and knows.,Paradiso,28,72
"On which account, if thou unto the virtue",Paradiso,28,73
"Apply thy measure, not to the appearance",Paradiso,28,74
"Of substances that unto thee seem round,",Paradiso,28,75
"Thou wilt behold a marvellous agreement,",Paradiso,28,76
"Of more to greater, and of less to smaller,",Paradiso,28,77
"In every heaven, with its Intelligence.”",Paradiso,28,78
Even as remaineth splendid and serene,Paradiso,28,79
"The hemisphere of air, when Boreas",Paradiso,28,80
"Is blowing from that cheek where he is mildest,",Paradiso,28,81
Because is purified and resolved the rack,Paradiso,28,82
"That erst disturbed it, till the welkin laughs",Paradiso,28,83
With all the beauties of its pageantry;,Paradiso,28,84
"Thus did I likewise, after that my Lady",Paradiso,28,85
"Had me provided with her clear response,",Paradiso,28,86
And like a star in heaven the truth was seen.,Paradiso,28,87
"And soon as to a stop her words had come,",Paradiso,28,88
Not otherwise does iron scintillate,Paradiso,28,89
"When molten, than those circles scintillated.",Paradiso,28,90
"Their coruscation all the sparks repeated,",Paradiso,28,91
"And they so many were, their number makes",Paradiso,28,92
More millions than the doubling of the chess.,Paradiso,28,93
I heard them sing hosanna choir by choir,Paradiso,28,94
"To the fixed point which holds them at the ‘Ubi,’",Paradiso,28,95
"And ever will, where they have ever been.",Paradiso,28,96
"And she, who saw the dubious meditations",Paradiso,28,97
"Within my mind, “The primal circles,” said,",Paradiso,28,98
“Have shown thee Seraphim and Cherubim.,Paradiso,28,99
"Thus rapidly they follow their own bonds,",Paradiso,28,100
"To be as like the point as most they can,",Paradiso,28,101
And can as far as they are high in vision.,Paradiso,28,102
"Those other Loves, that round about them go,",Paradiso,28,103
"Thrones of the countenance divine are called,",Paradiso,28,104
Because they terminate the primal Triad.,Paradiso,28,105
And thou shouldst know that they all have delight,Paradiso,28,106
As much as their own vision penetrates,Paradiso,28,107
"The Truth, in which all intellect finds rest.",Paradiso,28,108
From this it may be seen how blessedness,Paradiso,28,109
"Is founded in the faculty which sees,",Paradiso,28,110
"And not in that which loves, and follows next;",Paradiso,28,111
"And of this seeing merit is the measure,",Paradiso,28,112
"Which is brought forth by grace, and by good will;",Paradiso,28,113
Thus on from grade to grade doth it proceed.,Paradiso,28,114
"The second Triad, which is germinating",Paradiso,28,115
"In such wise in this sempiternal spring,",Paradiso,28,116
"That no nocturnal Aries despoils,",Paradiso,28,117
Perpetually hosanna warbles forth,Paradiso,28,118
"With threefold melody, that sounds in three",Paradiso,28,119
"Orders of joy, with which it is intrined.",Paradiso,28,120
"The three Divine are in this hierarchy,",Paradiso,28,121
"First the Dominions, and the Virtues next;",Paradiso,28,122
And the third order is that of the Powers.,Paradiso,28,123
Then in the dances twain penultimate,Paradiso,28,124
The Principalities and Archangels wheel;,Paradiso,28,125
The last is wholly of angelic sports.,Paradiso,28,126
"These orders upward all of them are gazing,",Paradiso,28,127
"And downward so prevail, that unto God",Paradiso,28,128
They all attracted are and all attract.,Paradiso,28,129
And Dionysius with so great desire,Paradiso,28,130
"To contemplate these Orders set himself,",Paradiso,28,131
He named them and distinguished them as I do.,Paradiso,28,132
But Gregory afterwards dissented from him;,Paradiso,28,133
"Wherefore, as soon as he unclosed his eyes",Paradiso,28,134
"Within this heaven, he at himself did smile.",Paradiso,28,135
And if so much of secret truth a mortal,Paradiso,28,136
"Proffered on earth, I would not have thee marvel,",Paradiso,28,137
"For he who saw it here revealed it to him,",Paradiso,28,138
With much more of the truth about these circles.”,Paradiso,28,139
"At what time both the children of Latona,",Paradiso,29,1
"Surmounted by the Ram and by the Scales,",Paradiso,29,2
"Together make a zone of the horizon,",Paradiso,29,3
As long as from the time the zenith holds them,Paradiso,29,4
"In equipoise, till from that girdle both",Paradiso,29,5
"Changing their hemisphere disturb the balance,",Paradiso,29,6
"So long, her face depicted with a smile,",Paradiso,29,7
Did Beatrice keep silence while she gazed,Paradiso,29,8
Fixedly at the point which had o’ercome me.,Paradiso,29,9
"Then she began: “I say, and I ask not",Paradiso,29,10
"What thou dost wish to hear, for I have seen it",Paradiso,29,11
Where centres every When and every ‘Ubi.’,Paradiso,29,12
"Not to acquire some good unto himself,",Paradiso,29,13
"Which is impossible, but that his splendour",Paradiso,29,14
"In its resplendency may say, ‘Subsisto,’",Paradiso,29,15
"In his eternity outside of time,",Paradiso,29,16
"Outside all other limits, as it pleased him,",Paradiso,29,17
Into new Loves the Eternal Love unfolded.,Paradiso,29,18
Nor as if torpid did he lie before;,Paradiso,29,19
For neither after nor before proceeded,Paradiso,29,20
The going forth of God upon these waters.,Paradiso,29,21
Matter and Form unmingled and conjoined,Paradiso,29,22
"Came into being that had no defect,",Paradiso,29,23
E’en as three arrows from a three-stringed bow.,Paradiso,29,24
"And as in glass, in amber, or in crystal",Paradiso,29,25
"A sunbeam flashes so, that from its coming",Paradiso,29,26
"To its full being is no interval,",Paradiso,29,27
So from its Lord did the triform effect,Paradiso,29,28
"Ray forth into its being all together,",Paradiso,29,29
Without discrimination of beginning.,Paradiso,29,30
Order was con-created and constructed,Paradiso,29,31
"In substances, and summit of the world",Paradiso,29,32
Were those wherein the pure act was produced.,Paradiso,29,33
Pure potentiality held the lowest part;,Paradiso,29,34
Midway bound potentiality with act,Paradiso,29,35
Such bond that it shall never be unbound.,Paradiso,29,36
Jerome has written unto you of angels,Paradiso,29,37
Created a long lapse of centuries,Paradiso,29,38
