text,cantica,canto,line
e la sua terra è questa dolce vita;,Paradiso,25,93
"e ’l tuo fratello assai vie più digesta,",Paradiso,25,94
"là dove tratta de le bianche stole,",Paradiso,25,95
questa revelazion ci manifesta».,Paradiso,25,96
"E prima, appresso al fin d’este parole,",Paradiso,25,97
‘Sperent in te’ di sopr’ a noi s’udì;,Paradiso,25,98
a che rispuoser tutte le carole.,Paradiso,25,99
Poscia tra esse un lume si schiarì,Paradiso,25,100
"sì che, se ’l Cancro avesse un tal cristallo,",Paradiso,25,101
l’inverno avrebbe un mese d’un sol dì.,Paradiso,25,102
E come surge e va ed entra in ballo,Paradiso,25,103
"vergine lieta, sol per fare onore",Paradiso,25,104
"a la novizia, non per alcun fallo,",Paradiso,25,105
così vid’ io lo schiarato splendore,Paradiso,25,106
venire a’ due che si volgieno a nota,Paradiso,25,107
qual conveniesi al loro ardente amore.,Paradiso,25,108
Misesi lì nel canto e ne la rota;,Paradiso,25,109
"e la mia donna in lor tenea l’aspetto,",Paradiso,25,110
pur come sposa tacita e immota.,Paradiso,25,111
«Questi è colui che giacque sopra ’l petto,Paradiso,25,112
"del nostro pellicano, e questi fue",Paradiso,25,113
di su la croce al grande officio eletto».,Paradiso,25,114
La donna mia così; né però piùe,Paradiso,25,115
mosser la vista sua di stare attenta,Paradiso,25,116
poscia che prima le parole sue.,Paradiso,25,117
Qual è colui ch’adocchia e s’argomenta,Paradiso,25,118
"di vedere eclissar lo sole un poco,",Paradiso,25,119
"che, per veder, non vedente diventa;",Paradiso,25,120
tal mi fec’ ïo a quell’ ultimo foco,Paradiso,25,121
mentre che detto fu: «Perché t’abbagli,Paradiso,25,122
per veder cosa che qui non ha loco?,Paradiso,25,123
"In terra è terra il mio corpo, e saragli",Paradiso,25,124
"tanto con li altri, che ’l numero nostro",Paradiso,25,125
con l’etterno proposito s’agguagli.,Paradiso,25,126
Con le due stole nel beato chiostro,Paradiso,25,127
son le due luci sole che saliro;,Paradiso,25,128
e questo apporterai nel mondo vostro».,Paradiso,25,129
A questa voce l’infiammato giro,Paradiso,25,130
si quïetò con esso il dolce mischio,Paradiso,25,131
"che si facea nel suon del trino spiro,",Paradiso,25,132
"sì come, per cessar fatica o rischio,",Paradiso,25,133
"li remi, pria ne l’acqua ripercossi,",Paradiso,25,134
tutti si posano al sonar d’un fischio.,Paradiso,25,135
"Ahi quanto ne la mente mi commossi,",Paradiso,25,136
"quando mi volsi per veder Beatrice,",Paradiso,25,137
"per non poter veder, benché io fossi",Paradiso,25,138
"presso di lei, e nel mondo felice!",Paradiso,25,139
"Mentr’ io dubbiava per lo viso spento,",Paradiso,26,1
de la fulgida fiamma che lo spense,Paradiso,26,2
"uscì un spiro che mi fece attento,",Paradiso,26,3
dicendo: «Intanto che tu ti risense,Paradiso,26,4
"de la vista che haï in me consunta,",Paradiso,26,5
ben è che ragionando la compense.,Paradiso,26,6
Comincia dunque; e dì ove s’appunta,Paradiso,26,7
"l’anima tua, e fa ragion che sia",Paradiso,26,8
la vista in te smarrita e non defunta:,Paradiso,26,9
perché la donna che per questa dia,Paradiso,26,10
"regïon ti conduce, ha ne lo sguardo",Paradiso,26,11
la virtù ch’ebbe la man d’Anania».,Paradiso,26,12
Io dissi: «Al suo piacere e tosto e tardo,Paradiso,26,13
"vegna remedio a li occhi, che fuor porte",Paradiso,26,14
quand’ ella entrò col foco ond’ io sempr’ ardo.,Paradiso,26,15
"Lo ben che fa contenta questa corte,",Paradiso,26,16
Alfa e O è di quanta scrittura,Paradiso,26,17
mi legge Amore o lievemente o forte».,Paradiso,26,18
Quella medesma voce che paura,Paradiso,26,19
"tolta m’avea del sùbito abbarbaglio,",Paradiso,26,20
di ragionare ancor mi mise in cura;,Paradiso,26,21
e disse: «Certo a più angusto vaglio,Paradiso,26,22
ti conviene schiarar: dicer convienti,Paradiso,26,23
chi drizzò l’arco tuo a tal berzaglio».,Paradiso,26,24
E io: «Per filosofici argomenti,Paradiso,26,25
e per autorità che quinci scende,Paradiso,26,26
cotale amor convien che in me si ’mprenti:,Paradiso,26,27
"ché ’l bene, in quanto ben, come s’intende,",Paradiso,26,28
"così accende amore, e tanto maggio",Paradiso,26,29
quanto più di bontate in sé comprende.,Paradiso,26,30
"Dunque a l’essenza ov’ è tanto avvantaggio,",Paradiso,26,31
che ciascun ben che fuor di lei si trova,Paradiso,26,32
"altro non è ch’un lume di suo raggio,",Paradiso,26,33
più che in altra convien che si mova,Paradiso,26,34
"la mente, amando, di ciascun che cerne",Paradiso,26,35
il vero in che si fonda questa prova.,Paradiso,26,36
Tal vero a l’intelletto mïo sterne,Paradiso,26,37
colui che mi dimostra il primo amore,Paradiso,26,38
di tutte le sustanze sempiterne.,Paradiso,26,39
"Sternel la voce del verace autore,",Paradiso,26,40
"che dice a Moïsè, di sé parlando:",Paradiso,26,41
‘Io ti farò vedere ogne valore’.,Paradiso,26,42
"Sternilmi tu ancora, incominciando",Paradiso,26,43
l’alto preconio che grida l’arcano,Paradiso,26,44
di qui là giù sovra ogne altro bando».,Paradiso,26,45
E io udi’: «Per intelletto umano,Paradiso,26,46
e per autoritadi a lui concorde,Paradiso,26,47
d’i tuoi amori a Dio guarda il sovrano.,Paradiso,26,48
Ma dì ancor se tu senti altre corde,Paradiso,26,49
"tirarti verso lui, sì che tu suone",Paradiso,26,50
con quanti denti questo amor ti morde».,Paradiso,26,51
Non fu latente la santa intenzione,Paradiso,26,52
"de l’aguglia di Cristo, anzi m’accorsi",Paradiso,26,53
dove volea menar mia professione.,Paradiso,26,54
Però ricominciai: «Tutti quei morsi,Paradiso,26,55
"che posson far lo cor volgere a Dio,",Paradiso,26,56
a la mia caritate son concorsi:,Paradiso,26,57
"ché l’essere del mondo e l’esser mio,",Paradiso,26,58
"la morte ch’el sostenne perch’ io viva,",Paradiso,26,59
"e quel che spera ogne fedel com’ io,",Paradiso,26,60
"con la predetta conoscenza viva,",Paradiso,26,61
"tratto m’hanno del mar de l’amor torto,",Paradiso,26,62
e del diritto m’han posto a la riva.,Paradiso,26,63
Le fronde onde s’infronda tutto l’orto,Paradiso,26,64
"de l’ortolano etterno, am’ io cotanto",Paradiso,26,65
quanto da lui a lor di bene è porto».,Paradiso,26,66
"Sì com’ io tacqui, un dolcissimo canto",Paradiso,26,67
"risonò per lo cielo, e la mia donna",Paradiso,26,68
"dicea con li altri: «Santo, santo, santo!».",Paradiso,26,69
E come a lume acuto si disonna,Paradiso,26,70
per lo spirto visivo che ricorre,Paradiso,26,71
"a lo splendor che va di gonna in gonna,",Paradiso,26,72
"e lo svegliato ciò che vede aborre,",Paradiso,26,73
sì nescïa è la sùbita vigilia,Paradiso,26,74
fin che la stimativa non soccorre;,Paradiso,26,75
così de li occhi miei ogne quisquilia,Paradiso,26,76
"fugò Beatrice col raggio d’i suoi,",Paradiso,26,77
che rifulgea da più di mille milia:,Paradiso,26,78
onde mei che dinanzi vidi poi;,Paradiso,26,79
e quasi stupefatto domandai,Paradiso,26,80
d’un quarto lume ch’io vidi tra noi.,Paradiso,26,81
E la mia donna: «Dentro da quei rai,Paradiso,26,82
vagheggia il suo fattor l’anima prima,Paradiso,26,83
che la prima virtù creasse mai».,Paradiso,26,84
Come la fronda che flette la cima,Paradiso,26,85
"nel transito del vento, e poi si leva",Paradiso,26,86
"per la propria virtù che la soblima,",Paradiso,26,87
"fec’ io in tanto in quant’ ella diceva,",Paradiso,26,88
"stupendo, e poi mi rifece sicuro",Paradiso,26,89
un disio di parlare ond’ ïo ardeva.,Paradiso,26,90
E cominciai: «O pomo che maturo,Paradiso,26,91
"solo prodotto fosti, o padre antico",Paradiso,26,92
"a cui ciascuna sposa è figlia e nuro,",Paradiso,26,93
divoto quanto posso a te supplìco,Paradiso,26,94
"perché mi parli: tu vedi mia voglia,",Paradiso,26,95
e per udirti tosto non la dico».,Paradiso,26,96
"Talvolta un animal coverto broglia,",Paradiso,26,97
sì che l’affetto convien che si paia,Paradiso,26,98
per lo seguir che face a lui la ’nvoglia;,Paradiso,26,99
e similmente l’anima primaia,Paradiso,26,100
mi facea trasparer per la coverta,Paradiso,26,101
quant’ ella a compiacermi venìa gaia.,Paradiso,26,102
Indi spirò: «Sanz’ essermi proferta,Paradiso,26,103
"da te, la voglia tua discerno meglio",Paradiso,26,104
che tu qualunque cosa t’è più certa;,Paradiso,26,105
perch’ io la veggio nel verace speglio,Paradiso,26,106
"che fa di sé pareglio a l’altre cose,",Paradiso,26,107
e nulla face lui di sé pareglio.,Paradiso,26,108
Tu vuogli udir quant’ è che Dio mi puose,Paradiso,26,109
"ne l’eccelso giardino, ove costei",Paradiso,26,110
"a così lunga scala ti dispuose,",Paradiso,26,111
"e quanto fu diletto a li occhi miei,",Paradiso,26,112
"e la propria cagion del gran disdegno,",Paradiso,26,113
e l’idïoma ch’usai e che fei.,Paradiso,26,114
"Or, figluol mio, non il gustar del legno",Paradiso,26,115
"fu per sé la cagion di tanto essilio,",Paradiso,26,116
ma solamente il trapassar del segno.,Paradiso,26,117
"Quindi onde mosse tua donna Virgilio,",Paradiso,26,118
quattromilia trecento e due volumi,Paradiso,26,119
di sol desiderai questo concilio;,Paradiso,26,120
e vidi lui tornare a tutt’ i lumi,Paradiso,26,121
de la sua strada novecento trenta,Paradiso,26,122
"fïate, mentre ch’ïo in terra fu’mi.",Paradiso,26,123
La lingua ch’io parlai fu tutta spenta,Paradiso,26,124
innanzi che a l’ovra inconsummabile,Paradiso,26,125
fosse la gente di Nembròt attenta:,Paradiso,26,126
"ché nullo effetto mai razïonabile,",Paradiso,26,127
per lo piacere uman che rinovella,Paradiso,26,128
"seguendo il cielo, sempre fu durabile.",Paradiso,26,129
Opera naturale è ch’uom favella;,Paradiso,26,130
"ma così o così, natura lascia",Paradiso,26,131
poi fare a voi secondo che v’abbella.,Paradiso,26,132
"Pria ch’i’ scendessi a l’infernale ambascia,",Paradiso,26,133
I s’appellava in terra il sommo bene,Paradiso,26,134
onde vien la letizia che mi fascia;,Paradiso,26,135
"e El si chiamò poi: e ciò convene,",Paradiso,26,136
ché l’uso d’i mortali è come fronda,Paradiso,26,137
"in ramo, che sen va e altra vene.",Paradiso,26,138
"Nel monte che si leva più da l’onda,",Paradiso,26,139
"fu’ io, con vita pura e disonesta,",Paradiso,26,140
"da la prim’ ora a quella che seconda,",Paradiso,26,141
"come ’l sol muta quadra, l’ora sesta».",Paradiso,26,142
"‘Al Padre, al Figlio, a lo Spirito Santo’,",Paradiso,27,1
"cominciò, ‘gloria!’, tutto ’l paradiso,",Paradiso,27,2
sì che m’inebrïava il dolce canto.,Paradiso,27,3
Ciò ch’io vedeva mi sembiava un riso,Paradiso,27,4
de l’universo; per che mia ebbrezza,Paradiso,27,5
intrava per l’udire e per lo viso.,Paradiso,27,6
Oh gioia! oh ineffabile allegrezza!,Paradiso,27,7
oh vita intègra d’amore e di pace!,Paradiso,27,8
oh sanza brama sicura ricchezza!,Paradiso,27,9
Dinanzi a li occhi miei le quattro face,Paradiso,27,10
"stavano accese, e quella che pria venne",Paradiso,27,11
"incominciò a farsi più vivace,",Paradiso,27,12
"e tal ne la sembianza sua divenne,",Paradiso,27,13
"qual diverrebbe Iove, s’elli e Marte",Paradiso,27,14
fossero augelli e cambiassersi penne.,Paradiso,27,15
"La provedenza, che quivi comparte",Paradiso,27,16
"vice e officio, nel beato coro",Paradiso,27,17
"silenzio posto avea da ogne parte,",Paradiso,27,18
"quand’ ïo udi’: «Se io mi trascoloro,",Paradiso,27,19
"non ti maravigliar, ché, dicend’ io,",Paradiso,27,20
vedrai trascolorar tutti costoro.,Paradiso,27,21
"Quelli ch’usurpa in terra il luogo mio,",Paradiso,27,22
"il luogo mio, il luogo mio, che vaca",Paradiso,27,23
"ne la presenza del Figliuol di Dio,",Paradiso,27,24
fatt’ ha del cimitero mio cloaca,Paradiso,27,25
del sangue e de la puzza; onde ’l perverso,Paradiso,27,26
"che cadde di qua sù, là giù si placa».",Paradiso,27,27
Di quel color che per lo sole avverso,Paradiso,27,28
"nube dipigne da sera e da mane,",Paradiso,27,29
vid’ ïo allora tutto ’l ciel cosperso.,Paradiso,27,30
E come donna onesta che permane,Paradiso,27,31
"di sé sicura, e per l’altrui fallanza,",Paradiso,27,32
"pur ascoltando, timida si fane,",Paradiso,27,33
così Beatrice trasmutò sembianza;,Paradiso,27,34
e tale eclissi credo che ’n ciel fue,Paradiso,27,35
quando patì la supprema possanza.,Paradiso,27,36
Poi procedetter le parole sue,Paradiso,27,37
"con voce tanto da sé trasmutata,",Paradiso,27,38
che la sembianza non si mutò piùe:,Paradiso,27,39
«Non fu la sposa di Cristo allevata,Paradiso,27,40
"del sangue mio, di Lin, di quel di Cleto,",Paradiso,27,41
per essere ad acquisto d’oro usata;,Paradiso,27,42
ma per acquisto d’esto viver lieto,Paradiso,27,43
e Sisto e Pïo e Calisto e Urbano,Paradiso,27,44
sparser lo sangue dopo molto fleto.,Paradiso,27,45
Non fu nostra intenzion ch’a destra mano,Paradiso,27,46
"d’i nostri successor parte sedesse,",Paradiso,27,47
parte da l’altra del popol cristiano;,Paradiso,27,48
"né che le chiavi che mi fuor concesse,",Paradiso,27,49
divenisser signaculo in vessillo,Paradiso,27,50
che contra battezzati combattesse;,Paradiso,27,51
né ch’io fossi figura di sigillo,Paradiso,27,52
"a privilegi venduti e mendaci,",Paradiso,27,53
ond’ io sovente arrosso e disfavillo.,Paradiso,27,54
In vesta di pastor lupi rapaci,Paradiso,27,55
si veggion di qua sù per tutti i paschi:,Paradiso,27,56
"o difesa di Dio, perché pur giaci?",Paradiso,27,57
Del sangue nostro Caorsini e Guaschi,Paradiso,27,58
"s’apparecchian di bere: o buon principio,",Paradiso,27,59
a che vil fine convien che tu caschi!,Paradiso,27,60
"Ma l’alta provedenza, che con Scipio",Paradiso,27,61
"difese a Roma la gloria del mondo,",Paradiso,27,62
"soccorrà tosto, sì com’ io concipio;",Paradiso,27,63
"e tu, figliuol, che per lo mortal pondo",Paradiso,27,64
"ancor giù tornerai, apri la bocca,",Paradiso,27,65
e non asconder quel ch’io non ascondo».,Paradiso,27,66
Sì come di vapor gelati fiocca,Paradiso,27,67
"in giuso l’aere nostro, quando ’l corno",Paradiso,27,68
"de la capra del ciel col sol si tocca,",Paradiso,27,69
in sù vid’ io così l’etera addorno,Paradiso,27,70
farsi e fioccar di vapor trïunfanti,Paradiso,27,71
che fatto avien con noi quivi soggiorno.,Paradiso,27,72
"Lo viso mio seguiva i suoi sembianti,",Paradiso,27,73
"e seguì fin che ’l mezzo, per lo molto,",Paradiso,27,74
li tolse il trapassar del più avanti.,Paradiso,27,75
"Onde la donna, che mi vide assolto",Paradiso,27,76
"de l’attendere in sù, mi disse: «Adima",Paradiso,27,77
il viso e guarda come tu se’ vòlto».,Paradiso,27,78
Da l’ora ch’ïo avea guardato prima,Paradiso,27,79
i’ vidi mosso me per tutto l’arco,Paradiso,27,80
che fa dal mezzo al fine il primo clima;,Paradiso,27,81
sì ch’io vedea di là da Gade il varco,Paradiso,27,82
"folle d’Ulisse, e di qua presso il lito",Paradiso,27,83
nel qual si fece Europa dolce carco.,Paradiso,27,84
E più mi fora discoverto il sito,Paradiso,27,85
di questa aiuola; ma ’l sol procedea,Paradiso,27,86
sotto i mie’ piedi un segno e più partito.,Paradiso,27,87
"La mente innamorata, che donnea",Paradiso,27,88
"con la mia donna sempre, di ridure",Paradiso,27,89
ad essa li occhi più che mai ardea;,Paradiso,27,90
e se natura o arte fé pasture,Paradiso,27,91
"da pigliare occhi, per aver la mente,",Paradiso,27,92
"in carne umana o ne le sue pitture,",Paradiso,27,93
"tutte adunate, parrebber nïente",Paradiso,27,94
"ver’ lo piacer divin che mi refulse,",Paradiso,27,95
quando mi volsi al suo viso ridente.,Paradiso,27,96
"E la virtù che lo sguardo m’indulse,",Paradiso,27,97
"del bel nido di Leda mi divelse,",Paradiso,27,98
e nel ciel velocissimo m’impulse.,Paradiso,27,99
Le parti sue vivissime ed eccelse,Paradiso,27,100
"sì uniforme son, ch’i’ non so dire",Paradiso,27,101
qual Bëatrice per loco mi scelse.,Paradiso,27,102
"Ma ella, che vedëa ’l mio disire,",Paradiso,27,103
"incominciò, ridendo tanto lieta,",Paradiso,27,104
che Dio parea nel suo volto gioire:,Paradiso,27,105
"«La natura del mondo, che quïeta",Paradiso,27,106
"il mezzo e tutto l’altro intorno move,",Paradiso,27,107
quinci comincia come da sua meta;,Paradiso,27,108
e questo cielo non ha altro dove,Paradiso,27,109
"che la mente divina, in che s’accende",Paradiso,27,110
l’amor che ’l volge e la virtù ch’ei piove.,Paradiso,27,111
"Luce e amor d’un cerchio lui comprende,",Paradiso,27,112
sì come questo li altri; e quel precinto,Paradiso,27,113
colui che ’l cinge solamente intende.,Paradiso,27,114
"Non è suo moto per altro distinto,",Paradiso,27,115
"ma li altri son mensurati da questo,",Paradiso,27,116
sì come diece da mezzo e da quinto;,Paradiso,27,117
e come il tempo tegna in cotal testo,Paradiso,27,118
"le sue radici e ne li altri le fronde,",Paradiso,27,119
omai a te può esser manifesto.,Paradiso,27,120
Oh cupidigia che i mortali affonde,Paradiso,27,121
"sì sotto te, che nessuno ha podere",Paradiso,27,122
di trarre li occhi fuor de le tue onde!,Paradiso,27,123
Ben fiorisce ne li uomini il volere;,Paradiso,27,124
ma la pioggia continüa converte,Paradiso,27,125
in bozzacchioni le sosine vere.,Paradiso,27,126
Fede e innocenza son reperte,Paradiso,27,127
solo ne’ parvoletti; poi ciascuna,Paradiso,27,128
pria fugge che le guance sian coperte.,Paradiso,27,129
"Tale, balbuzïendo ancor, digiuna,",Paradiso,27,130
"che poi divora, con la lingua sciolta,",Paradiso,27,131
qualunque cibo per qualunque luna;,Paradiso,27,132
"e tal, balbuzïendo, ama e ascolta",Paradiso,27,133
"la madre sua, che, con loquela intera,",Paradiso,27,134
disïa poi di vederla sepolta.,Paradiso,27,135
Così si fa la pelle bianca nera,Paradiso,27,136
nel primo aspetto de la bella figlia,Paradiso,27,137
di quel ch’apporta mane e lascia sera.,Paradiso,27,138
"Tu, perché non ti facci maraviglia,",Paradiso,27,139
pensa che ’n terra non è chi governi;,Paradiso,27,140
